2014	92046-3023	1
2014	10004	1787
2010	10452	24010
2015	NYC	1
2017	11378	3066
2015	10162	45
2016	07105	2
2016	11569	1
2014	11238	18939
2010	10308	5284
2011	43232	3
2010	21220-5380	1
2010	07647-2311	1
2010	07024	4
2015	11695	15
2009	10000	28
2015	07069	2
2010	21297-1051	1
2012	33071	1
2010	10310	6473
2013	10522	2
2016	10710	1
2016	06103	1
2011	10001	7215
2014	10028	7523
2017	10003	4504
2010	16915	1
2017	10123	4
2015	17460	1
2010	11232	6830
2011	92046	1
2013	10591	3
2014	11214	16440
2012	80111	1
2015	07073	4
2012	18519	1
2012	14228	3
2014	11692	3258
2011	11703	3
2015	11612	1
2016	11378	10811
2017	11691	3420
2014	48195-0391	1
2014	07304	8
2009	07307	1
2016	10280	579
2013	11693	2959
2012	30348-5658	1
2014	10112	27
2016	10174	11
2011	1174	1
2015	10030	10242
2016	11360	2652
2011	89509-5241	1
2011	10367	1
2013	11096-0612	1
2010	33765	1
2014	17032	1
2014	92013-0848	1
2010	11754	1
2010	11423	7462
2016	07029	1
2016	11354	11021
2016	10462	20753
2012	10520	1
2010	14202	1
2010	60197	1
2012	77081	3
2014	11714	1
2010	07023	1
2011	10594	3
2010	11103	7264
2012	11514	2
2010	11434	11955
2016	07014	1
2016	11412	8076
2010	10453	27877
2015	12202	1
2017	11224	1814
2016	10457	25310
2014	07087	6
2010	37901-2698	1
2016	08901	2
2011	84130	1
2010	22309	1
2011	07010	2
2011	11691	12453
2010	11779	7
2012	95054	1
2010	11371	44
2013	29616-0759	2
2016	10310	6528
2014	48451-0505	1
2015	11101-6122	1
2014	11795	1
2014	11738	1
2010	11367	9236
2011	10038	3629
2012	32256	7
2017	11208	6393
2015	11367	7414
2010	07086	5
2011		118324
2016	07205	1
2012	07306	6
2014	89703	1
2015	11934	1
2015	06902	1
2013	10030	9100
2010	60089	2
2014	11533	1
2010	10065	5009
2016	35244	1
2014	10007	2849
2016	55164-0378	1
2016	10025	20644
2016	31082	1
2011	10977	2
2017	10000	31
2010	11011	1
2017	11001	161
2010	10309	5964
2011	43231	3
2016	32255	2
2016	11379	8146
2014	75026-0848	1
2011	11542	5
2009	11701	2
2011	77274-2209	2
2014	30188	1
2015	11692	3966
2014	30345	1
2010	11023	2
2016	11514	6
2015	0000	2
2016	077011	1
2014	07305	3
2009	45249-1643	1
2013	55164-0886	1
2017	105457	1
2011	10002	12734
2014	12941-0129	1
2009	75243	1
2009	94524	1
2014	92506	2
2016	11581	10
2010	11235	17237
2016	07657	1
2014	11213	22523
2016	12590	1
2012	07670	1
2014	11691	11511
2011	11704	3
2011	63301-4047	2
2017	11692	756
2015	11040	502
2014	60018	1
2013	UNKNOWN	5
2012	17104	1
2015	296160759	1
2009	94942-1341	1
2014	10111	21
2010	50704	1
2011	11791	8
2015	10033	17452
2011	111111	1
2016	11363	2086
2015	06820	1
2010	11219	14339
2010	19850	2
2010	73155	3
2010	945517661	1
2014	11768	1
2015	11780	1
2017	10122	3
2016	23285	1
2016	11355	14715
2016	70662	1
2010	12524	1
2011	90009	1
2010	32905	1
2011	64502-0148	1
2016	06851	2
2014	07631	2
2014	11715	1
2015	11797	3
2009	10128	1639
2014	80155	1
2010	11102	5931
2011	07086	3
2010	92701	1
2016	11411	3889
2016	11106	9793
2016	10301	12181
2012	11040	440
2014	07086	4
2013	06516	1
2014	10708	1
2017	N/A	23
2010	11372	10770
2016	07003	1
2010	08873	4
2010	12701	1
2009	63043	1
2010	50037	1
2013	11704	4
2015	11716	1
2014	12345	2
2017	11553	4
2010	11366	3125
2014	N/A	90
2009	21230	3
2015	11364	5572
2013	30354	1
2016	77272-2910	1
2013	11554	2
2016	XXX	1
2014	12602-0550	1
2012	07307	2
2010	95037	2
2015	0000000	2
2014	11530	15
2014	10006	1069
2016	10024	13033
2015	29732	1
2017	10001	2510
2010	11010	4
2016	07430	1
2015	36790	1
2016	11010	7
2015	33301	1
2010	10018	3647
2012	43235	1
2016	10010	8013
2012	11720	2
2015	11693	2722
2017	12550-0831	1
2010	11024	1
2014	10501	1
2010	12533	1
2014	11042	7
2010	10312	10962
2011	55344	4
2012	07712	1
2010	02459	6
2011	10003	12248
2017	10591	2
2011	17106-7015	1
2013	11412-2116	1
2016	11580	15
2017	11429	1138
2010	11234	16586
2010	11565	1
2011	12212	1
2014	11212	21048
2015	12551	1
2011	34238	1
2015	07721	1
2017	11693	669
2017	85016	1
2015	33062	1
2011	07632	8
2016	10282	604
2010	30068	1
2015	07047	4
2017	10464	468
2015	10032	24689
2016	11362	3310
2011	35210-6145	1
2010	11218	16021
2009	57117	1
2016	10106	12
2012	23502	3
2010	33162	1
2017	11766	1
2012	37214	1
2016	11356	6414
2011	10562	2
2012	10522	1
2010	60191	1
2016	60035	1
2015	10035	10294
2009	55205	1
2015	10096	1
2010	11101	9903
2011	07087	3
2014	61702-3068	1
2010	10451	11008
2016	11109	229
2016	10302	4968
2012	06890-2101	1
2014	11211	17020
2014	35219	1
2013	14225	2
2011	11697	110
2010	11373	13490
2010	78278	1
2016	07002	4
2010	19610	1
2013	30092-2670	1
2010	08872	1
2010	07410	1
2010	14043	1
2011	10116	1
2013	00	1
2010	30099-0001	1
2014	11793	5
2017	11552	2
2017	19007	1
2009	08003	2
2010	11365	6877
2015	11365	6978
2016	11725	3
2013	11798	1
2012	76017	1
2017	10301	3090
2016	11241	11
2012	63141-3187	1
2012	75007-1912	1
2010	31146	1
2014	10009	12567
2016	10027	19330
2011	55345	1
2017	10006	164
2016	07108	1
2017	11226	11330
2010	10019	11509
2010	60159-0838	1
2016	10011	15973
2015	11218	17435
2016	19399	1
2013	30144	1
2013	28272-1104	1
2011	10004	1429
2013	11580	12
2017	10473	2796
2011	01810	2
2011	32896-0061	1
2016	32809	1
2017	11428	955
2010	48044	1
2010	08527	3
2015	19702	2
2010	11237	16359
2013	34604-0122	1
2010	30071	2
2010	19556	1
2012	000	1
2009	11208	5371
2012	98006	1
2014	11697	243
2017	11003	3
2011	11706	1
2012	07310	14
2017	11694	1245
2009	78278	1
2011	07631	2
2010	11550	3
2017	10465	2485
2017	90054-0807	1
2016	85283-4583	2
2010	920469046	1
2011	10577	1
2014	10595	1
2011	08006-0129	1
2015	19610	1
2010	14210	6
2013	07052	3
2011	07648	1
2012	V6J4X9	1
2016	10107	14
2013	30348-5028	1
2010	20735	1
2010	11753	3
2016	11357	7746
2011	91303	1
2010	75265	1
2014	14883	1
2012	14304-1745	1
2012	10523	6
2009	77272	1
2016	11417	9064
2011	79998-1127	1
2017	11229	4385
2017	07205	1
2012	06828	1
2016	10303	6059
2012	DON'T KNOW	1
2012	11042	3
2012	08060	1
2009	X	1
2012	77094	1
2017	11783	1
2011	11694	3921
2016	10968	1
2012	11501	10
2012	32878-5057	1
2011	06851	1
2012	10032	17645
2009	98021	1
2010	02301	1
2015	07603	1
2011	98046	1
2011	28272-9903	1
2016	61702	2
2009	11590-5114	3
2014	98206	1
2010	30303	2
2010	11364	5590
2012	32255	4
2009	11735-9030	1
2015	30344	1
2010	07083	1
2009	92683	1
2009	11797	5
2011	02007	1
2014	11788	1
2015	06901	4
2011	92825	1
2016	11710	7
2009	14009	2
2013	60164	1
2014	10008	1
2016	10026	11010
2011	08086	1
2017	10007	839
2011	43236	3
2015	11714	6
2015	07974	2
2010	07020	4
2010	10016	9691
2016	1101	1
2014	10034	15267
2016	10012	10729
2015	11219	14867
2015	11691	13499
2014	11040	498
2012	90051-6681	1
2011	10005	1491
2013	11581	5
2016	11582	2
2010	11236	15418
2015	34986	1
2014	11210	15221
2014	43607	1
2016	10168	18
2009	11209	3130
2012	98005	1
2017	11695	5
2013	57117	1
2012	11419-0191	1
2012	32255-1268	1
2010	40742	1
2017	10466	5539
2015	NTY	1
2015	10034	19480
2011	11719	1
2011	10570	1
2014	07310	8
2011	72209	1
2015	11783	1
2017	10472	7294
2013	17106	1
2011	10560	1
2010	14450	2
2012	07462	1
2011	90060	2
2010	10583	4
2014	74106	1
2015	30901	1
2010	14120	2
2011	97292	1
2014	14626	1
2010	10017	4476
2010	33760	1
2017	11550	2
2009	60630	1
2014	10035	8754
2010	11552	5
2016	10013	11225
2012	11725	11
2016	10105	7
2014	11710	12
2011	11756-2015	1
2013	ANONYMOUS	1
2011	77257	1
2010	77272	3
2012	10029	11327
2016	07112	1
2016	07010	1
2016	11416	7224
2016	11510	3
2017	11228	2844
2017	10303	1545
2017	10467	9447
2015	NA	25
2015	10037	4519
2011	01230	1
2010	97005	1
2015	07450	2
2012	07302	19
2012	74355	1
2016	33024	1
2009	77074	1
2011	10006	1084
2011	10069	242
2017	11005	33
2014	10023	11641
2010	34947	1
2013	14223	1
2015	13490	1
2011	11695	27
2015	11371	89
2015	07440	1
2012	12303	1
2013	IDK	1
2013	92704	1
2013	NEWARK	1
2014	10514	1
2010	11239	652
2009	15219	1
2010	11566	6
2016	10021	8706
2010	12046	1
2010	11716-2501	1
2017	11214	5042
2012	97527	1
2017	10471	1452
2011	43560	5
2010	60006	1
2015	10009	14093
2017	10004	401
2016	10314	17683
2012	10033	13499
2015	29406	1
2009	11788	1
2010	11428	3887
2016	10169	27
2014	19053	2
2012	33446	1
2012	23060	1
2014	33634	1
2010	078808	1
2009	07054-5020	1
2016	08837	2
2015	32241	2
2016	10469	14686
2013	11559	7
2014	11695	18
2014	11791	4
2014	30348-5658	1
2012	XXX	1
2010	10112	2
2010	22314	1
2010	60197-4191	1
2011	10591	8
2010	34604-0122	1
2010	92705	5
2016	11415	5567
2015	12207	1
2012	07458	1
2014	35210-6928	1
2013	91325	2
2010	19111	1
2012	34652	1
2010	10444	1
2014	10704	7
2012	142002	1
2013	14220	1
2013	33324	1
2013	10423-0935	1
2010	0000 000	1
2017	11215	4264
2010	55164	7
2013	100354	1
2012	10030	7567
2016	12344	1
2015	07601	1
2011	80237	1
2016	000000	4
2012	37210-4107	1
2015	60614	2
2012	18938	1
2014	13202	1
2016	07722	1
2010	12790	2
2017	11203	5562
2015	11368	18790
2016	11726	1
2012	10028	5794
2015	08876	1
2013	30350	1
2013	11710	11
2017	10302	1218
2010	85040	1
2012	90024	1
2012	07303	2
2015	11766	1
2013	85326	1
2015	11370	5325
2010	08857	1
2016	10020	399
2017	11776	1
2017	10532	1
2017	10005	444
2009	11787	1
2017	11004	513
2010	76161-1245	1
2010	56303	1
2010	10014	9537
2009	07927	1
2013	19053	1
2014	10036	10765
2016	10014	11269
2012	11724	2
2009	08540	1
2011	12202	1
2010	00000	85
2011	10007	2457
2014	11510	3
2013	11583	1
2015	10185	1
2014	10022	8038
2011	10990	1
2014	30356	1
2016	07410	2
2010	11238	15919
2010	11561	7
2010	11204	12694
2012	55438-5908	1
2016	10562	2
2011	10019	11207
2012	14206-2317	1
2011	21207	1
2012	92705	3
2015	19154	2
2014	11694	5285
2009	35203	1
2017	11697	43
2016	07011	1
2016	27113	1
2010	10470	4305
2012	30072	1
2010	11553	9
2011	94551	6
2011	33614	3
2010	50701	5
2010	33223	1
2017	10460	5514
2015	10036	13022
2009	11695	1
2012	NA	44
2011	32401	1
2011	11717	3
2015	11545	2
2017	10470	1506
2015	55105	1
2010	11429	5542
2013	17104	1
2013	11797-9001	1
2016	10468	27665
2010	75044	1
2011	951619308	1
2010	44146	2
2016	10119	107
2012	12000	1
2012	08879	1
2016	11414	7220
2015	10589	1
2010	10921	1
2013	07076	1
2010	17108-0988	3
2014	10705	8
2015	07101-4523	1
2013	14221	3
2011	11716	1
2011	07095	1
2016	110001	1
2016	07006	1
2010	32255	1
2017	11216	5282
2011	91367	1
2012	10031	19042
2016	12345	1
2010	0705	1
2013	60604-4134	1
2016	21201	1
2013	11122	1
2010	10471	3383
2015	11369	8080
2011	000	1
2013	11713	1
2017	10305	2544
2011	98057	2
2013	11249	5892
2014	12203	2
2015	11373	16056
2009	07054	1
2016	10023	13194
2014	77057	1
2017	10533	1
2014	07450	1
2015	06511	2
2012	80202	2
2016	117475002	1
2014	10037	4647
2012	11727	2
2012	91309-8012	1
2009	10009	2784
2009	11772	2
2016	07114	154
2011	12203	1
2011	90060-0578	2
2014	43054	1
2013	19803	1
2015	32255	2
2011	11554	1
2011	18711	1
2014	10021	6878
2015	02150	1
2010	11037	1
2013	10598	1
2010	92123	7
2011	10018	3663
2014	12024	1
2014	10566	1
2010	11205	8043
2010	11554	4
2013	11040	493
2012	10583	5
2017	10461	3815
2009	11694	900
2010	11964	1
2010	50219	1
2016	11369	8655
2014	91710	1
2011	10573	5
2010	11213	22039
2012	10512	2
2012	1420	1
2015	07054	7
2016	10103	34
2010	92046-9042	1
2009	11559	1
2013	55438-5908	1
2013	11509	1
2014	10162	36
2017	10128	2315
2011	57709	1
2012	3225	1
2013	17105	1
2016	33128	1
2010	NJ 07114	2
2011	000000	2
2013	10162	26
2016	10118	49
2017	10115	1
2015	10505	1
2012	07205	1
2017	07201	1
2013	07666	2
2010	63006-0701	1
2012	33441	1
2014	14615	1
2013	02459	3
2016	27376	1
2013	08859	2
2017	10103	5
2011	07094	3
2010	11378	8447
2017	91203	1
2010	32256	4
2017	11217	3382
2011	NEWARK AIR	1
2010	08879	1
2014	37917	1
2011	11216	21562
2014	61654	2
2011	32878-5057	1
2012	11428	3655
2012	10036	9361
2016	06601	1
2011	07060	2
2017	11201	3651
2016	11720	3
2012	30010-3747	1
2017	10304	2992
2011	33063	1
2011	10101	2
2010	1000	1
2010	85282	1
2011	14692-2878	1
2011	55422	1
2015	06905	1
2015	10116	1
2013	10039	5535
2011	10017	5022
2010	76155	1
2015	11372	12239
2016	11714	2
2015	03003079	1
2016	10022	9404
2011	60094-4710	1
2014	28201-1115	1
2010	84130-0285	1
2010	10012	7453
2013	10040	16023
2014	10030	9739
2016	10016	15180
2012	11726	1
2011	10962	2
2011	35476	2
2017	10011	3372
2016	02298	2
2011	33534	1
2010	10318	1
2016	10550	8
2011	11557	2
2014	10020	279
2009	0000	1
2010	11563	8
2013	10594-0209	1
2009	11716-0453	1
2010	X	1
2016	11797-9001	1
2011	11762	2
2010	11206	15201
2010	11555	1
2010	10472	18803
2013	10502	2
2011	34202	1
2010	13221	1
2017	10462	5939
2009	11697	46
2010	11967	1
2016	11368	19675
2011	63146-7260	1
2010	77056	2
2010	11212	20990
2015	11030	6
2013	18508	1
2012	11202-0922	1
2015	10004	1835
2014	10163	2
2013	12788	1
2014	10548	1
2009	60630-2534	1
2014	07030	15
2013	133221	1
2015	11550	10
2015	10013	10412
2010	11747	5
2013	17111	6
2016	33020	1
2014	07620	1
2014	10801	8
2015	45242	1
2014	10703	2
2016	07758	1
2014	11704	2
2010	11771	2
2011	07093	7
2010	11379	7233
2010	19456	6
2017	11210	4457
2010	NY	1
2012	10037	3665
2011	11217	9791
2013	92626	1
2013	78704	1
2015	07604	1
2014	14225	1
2012	11429	4259
2014	11730	1
2013	77082	1
2015	11212	21595
2016	07721	1
2010	10473	8163
2010	00976-7234	1
2017	10307	667
2014	11787	1
2015	84130281	1
2011	17754	1
2013	10038	4054
2015	11375	14353
2011	19886	1
2015	10412	1
2016	11251	15
2010	55429	1
2010	10013	9819
2009	113??	1
2013	10041	4
2014	10031	23911
2016	10017	7036
2012	11729	2
2012	48090-2123	2
2017	10010	1880
2013	17015	1
2009	402901921	1
2011	10577-0900	1
2009	94111	1
2017	13350	1
2016	10553	1
2015	11359	12
2010	11735-3931	2
2010	10009	11607
2014	10027	16833
2014	11598	9
2010	13480	1
2016	1749	1
2011	63146	1
2011	77272-2929	1
2017	07310	3
2013	07731	1
2012	33442	1
2011	10016	9197
2013	06401	1
2015	07726	1
2011	11779	3
2011	11763	2
2014	NEW YORK A	1
2011	19015	1
2010	11207	30660
2015	08520	1
2016	11530	8
2013	11042	3
2012	11861	1
2016	12255	1
2017	10463	6447
2011	11714	2
2014	11802	1
2014	08527	1
2010	11211	19003
2010	10101	1
2011	43218-3082	1
2015	07052	1
2016	63701	1
2010	55426-1096	1
2017	10475	672
2015	10005	1963
2015	10591	4
2014	10549	1
2013	94566-9054	3
2010	10116	1
2015	11553	10
2010	303485028	1
2015	10012	8966
2010	11746	4
2016	07502	1
2011	02301	1
2016	11419	13301
2010	10458	27872
2012	33607	1
2016	33021	2
2017	11207	7129
2013	07073	3
2015	62321	1
2015	02459	1
2011	11550-3646	1
2010	11772	1
2012	11507	1
2017	11706	1
2017	11211	4725
2016	00000	31
2010	11210	16312
2011	11214	15383
2010	80201-4309	1
2011	10119	3
2015	07605	1
2013	06371	1
2012	11426	3246
2010	60076-102	1
2010	10033-0238	1
2016	07726	1
2012	10034	12754
2010	10474	5752
2016	11722	2
2011	74134	1
2013	11714	1
2017	10306	3606
2015	111111	1
2009	32541	1
2014	ANONYMOUS	3
2017	10803	5
2010	32256-7412	1
2015	11374	9523
2016	11716	2
2011	11238	16194
2017	10101	1
2012	94566-9057	2
2013	11520	12
2017	10009	3907
2011	11756-0215	1
2015	33309	1
2014	11520	11
2010	10010	5105
2013	92780	1
2016	37206	1
2014	10032	22931
2016	10018	6873
2015	11213	23466
2017	10013	2387
2009	11771	1
2010	14850	1
2015	10468	27882
2016	10552	3
2015	32256	4
2015	11358	8149
2014	11514	3
2010	10008	2
2016	113709	1
2014	10026	10609
2015	11209	17382
2012	07960	1
2010	48043	1
2016	49093	1
2016	11507	1
2013	10510	1
2016	10566	1
2009	11203	5262
2011	92054	1
2012	10916	1
2012	07054	4
2016	07644	1
2010	11557	3
2011	33716	1
2016	26554	1
2009	11219	3491
2009	11691	2807
2011	27404	1
2014	11803	6
2009	33487	1
2012	12304	1
2013	23541	3
2012	46326	1
2010	12601	1
2012	11714	2
2010	07624	1
2017	10474	1425
2015	10006	1209
2016	37909	1
2014	78265-9707	1
2014		147097
2012	753570909	1
2011	85038	1
2015	32896-5004	1
2014	OOOOO	1
2016	10115	10
2015	11552	9
2015	10011	13964
2015	07029	1
2017	10110	8
2011	77231-0129	1
2009	11218	3652
2017	11779	2
2016	11418	10377
2014	29659	1
2010	10459	15058
2009	98006	1
2014	32255	2
2009	92056	1
2012	4009-0517	1
2012	10536	1
2012	07430	2
2014	11419	17232
2010	19116	3
2014	10803	21
2010	N/A	109
2015	49022	1
2014	10701	8
2014	11706	3
2013	08854	1
2010	77084	1
2017	11206	6602
2015	77074	1
2017	11212	5980
2009	19850-5450	1
2012	10035	7539
2011	11215	13639
2017	11973-5000	1
2011	89434	4
2009	55426	2
2011	14009	2
2012	11427	3943
2013	30339	1
2011	17106	1
2016	07727	3
2010	10475	2608
2017	12205	1
2010	10276	2
2013	11717	1
2017	02062	1
2010	1003	1
2016	01853	1
2011	15250-7834	1
2016	11249	8979
2010	08223	1
2015	11377	17868
2010	11741	2
2013	11797-9004	4
2013	19711	1
2011	11239	759
2013	11729	1
2010	50323	1
2015	11779	1
2010	099999	1
2012	11797-9012	1
2010	10011	11314
2013	11797-9012	1
2014	10033	15860
2016	10019	18321
2015	11210	16395
2013	.	1
2017	10012	2488
2011	19801-5148	2
2010	55344	1
2011	11030	8
2015	10469	14640
2010	60656	1
2013	07701	1
2011	6076-1027	1
2012	07719	1
2017	11796	1
2011	11550	8
2011	10063	1
2014	10025	17431
2016	10007	3700
2015	11208	25673
2015	44146	1
2014	95476	3
2009	60197-5235	2
2012	14009-0158	1
2013	11521	1
2009	78682	2
2011	10014	9188
2009	11040	123
2016	08831	1
2009	11802	1
2015	94524	1
2011	32256	4
2014	11215-0389	1
2012	07055	1
2010	11201	10824
2010	11558	5
2013	07450	1
2009	07470	1
2009	32211	1
2009	43560-2267	1
2012	07666	1
2010	11217	9205
2010	10103	1
2017	85285-7288	1
2012	10595	1
2011	75001	1
2015	10007	3087
2011	30348-5255	1
2012	06902	2
2015	10010	6717
2017	10111	4
2017	10107	4
2012	07201	9
2010	77072	6
2011	10514	1
2011	30362	1
2010	85062-8234	1
2010	92780	1
2011	07901	1
2014	11418	8664
2013	07071	2
2016	10120	8
2012	01041	1
2011	11549	1
2010	11774	1
2011	07090	1
2016	10960	3
2017	11213	6589
2012	34230-4155	2
2011	14231-9016	1
2011	11212	20881
2013	UNK	2
2014	11733	1
2017	11791	4
2017	11559	2
2010	77253	1
2016	07077	1
2017	11205	3142
2015	60018-4501	1
2015	NJ 07114	2
2012	03070	1
2014	11385	21744
2013	11716	1
2014	32073	1
2011	55426	1
2017	10801	1
2014	10435	1
2012	23113	1
2012	10472	15755
2010	77272-2929	2
2013	90060-0578	1
2015	11778	1
2010	31411	1
2010	15237	1
2014	73126	1
2010	01830	1
2011	22408	1
2010	07028	1
2009	07047	1
2017	07114	32
2013	10044	253
2015	11211	19696
2015	11451	1
2010	10562	2
2015	10112	72
2010	30348-5028	1
2009	23541	1
2017	07002	2
2011	11031	1
2010	01843	1
2013	07700	1
2010	23327	1
2014	11516	1
2014	10024	11386
2010	32896	2
2016	07094	6
2014	0000000	2
2016	11501	6
2015	43218-2273	1
2009	10075	924
2009	11201	2609
2011	10013	9243
2011	21201	1
2013	11597	1
2015	14621	1
2009	11803	2
2013	43220	1
2012	11702	1
2017	10039	2089
2010	11202	1
2010	18002	2
2010	11559	3
2010	30062	4
2010	11735-9030	3
2011	11553	5
2009	11693	526
2010	94551-7661	1
2012	10924	1
2012	07042	1
2014	11801	4
2013	34604	1
2010	11216	19752
2016	JFK	1
2015	08535	1
2011	23059	1
2012	10594	1
2009	85069	1
2016	10006	1427
2014	33611	1
2015	10000	131
2012	12590-8900	2
2014	11701	1
2009	10803	8
2015	31405	1
2015	12528	1
2013	19601	1
2015	11554	2
2009	11549	2
2015	10017	6333
2017	10112	9
2010	1901	1
2013	07663	1
2013	03104	1
2012	NEWARK	1
2014	07024	9
2014	10805	1
2010	27407	2
2016	10121	45
2015	11568	1
2016	48393-1022	1
2015	44286	1
2017	10106	6
2010	32253	1
2011	11213	22144
2012	11425	1
2013	14231	1
2012	48195	2
2017	11558	1
2016	10977	1
2014	10402	1
2012	11534	1
2013	07310	14
2017	11204	4142
2010	11697	218
2010	33631	1
2013	32233	1
2011	77034	1
2013	14203	1
2015	10310	6304
2012	11324	1
2010	10469	15645
2012	80034	1
2015	11379	8426
2016	11719	2
2009	11385	4703
2009	77036-4365	1
2015	29466	1
2010	14450 0457	1
2010	11743	1
2010		127527
2009	11206	3260
2014	000	1
2015	48346	2
2009	19067	1
2010	01831	2
2012	83854	2
2015	12590-8900	1
2012	46219	1
2016	08550	1
2015	11216	22337
2011	10128	7156
2017	10014	2561
2010	0000-0000	1
2012	10803	19
2014	60018-4501	1
2012	12203	1
2015	14616	1
2012	10473	8211
2016	10005	2583
2014	18966	1
2010	14845	1
2017	11021	1
2014	07203	1
2014	08857	2
2011	10012	6903
2009	11042	1
2013	11596	1
2011	19702	1
2009	85064-2995	1
2017	10038	1265
2010	11203	21468
2011	11552	2
2010	10005	1378
2014	11001-2024	1
2009	11692	1021
2011	11710	9
2016	14624	1
2014	14221	1
2010	11215	14673
2012	11206	12817
2016	07302	19
2009	11553	3
2015	10001	10485
2009	00174	1
2013	15210-7834	1
2012	10021	5577
2012	32805	1
2015	10595	1
2010	10030	7568
2010	10594	3
2017	10583	3
2010	55426	1
2013	14020	1
2014	10606	1
2010	48090-2036	2
2014	11703	1
2012	99999	11
2012	11422	5246
2014	11735	11
2010	10468	25497
2013	11412	6976
2012	85038	1
2015	10983	1
2013	94566	3
2015	10523	2
2014	10165	1
2016	11706	1
2015	11217	12507
2015	11557	2
2010	07057	1
2011	10980	2
2013	07311	1
2015	10016	12874
2017	10017	1555
2013	10504	1
2011	02241-5787	1
2012	10020	324
2012	90000	1
2017	11030	3
2012	07608	2
2009	40031-8100	1
2011	92618	1
2017	10105	6
2017		41312
2011	30360	2
2017	11793	1
2010	11030	3
2012	07663	1
2016	29616-0759	1
2013	07702	1
2012	11023	1
2011	06770	1
2015	98335	6
2014	11358	7487
2013	74134	2
2014	11518	1
2010	10004	1394
2014	10804	7
2010	11776	5
2010	11214	15876
2012	11207	24494
2012	10470	3302
2016	10004	2229
2012	11710	8
2014	19850	1
2016	06824	1
2009	11735-9100	1
2016	12553	1
2015	11378	10261
2015	32750	1
2015	14526	1
2011	07647	2
2011	10583	4
2011	1000	1
2013	65201-6582	1
2012	10352	1
2017	11020	2
2013	77092-2016	1
2011	11109	133
2015	08816	1
2016	10122	3
2015	10002	18978
2011	X	5
2014	ZIP CODE	1
2011	11210	16653
2016	77252	1
2010	30144-7802	1
2013	11242	6
2012	11735-9100	1
2011	10400	1
2009	11207	6880
2011	10011	10539
2015	11569	1
